"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).n_5"
168668	4200.71	20821.7	47.4034	359.807	359807	281.909	4356.05	4065.65	48787.8	0.0596379	1
196539	60448.6	10761.8	343.476	179.586	179586	299.634	7048.91	6578.99	78947.8	0.0488635	1
201714	581747	1641.85	841.166	81.3116	81311.6	218.884	10573	9868.1	118417	0.0402661	1
197727	557869	1719.42	819.864	81.8594	81859.4	219.807	10523.1	9821.52	117858	0.0403613	1
188687	490645	1984.81	761.756	83.7586	83758.6	222.984	10359.3	9668.68	116024	0.0406776	1
205157	600814	1584.82	858.359	80.9111	80911.1	218.207	10610.3	9902.94	118835	0.0401954	1
200068	247999	4250.21	589.064	101.541	101541	249.893	9259	8641.73	103701	0.042987	1
190613	296206	3530.72	619.641	95.5743	95574.3	241.538	9565.53	8927.83	107134	0.0423094	1
190627	507543	1910.45	776.052	83.2226	83222.6	222.091	10404.1	9710.53	116526	0.0405903	1
199582	66560.1	10295.6	360.376	171.954	171954	298.168	7198.73	6718.81	80625.8	0.0483998	1
195271	541877	1775.72	805.765	82.2591	82259.1	220.479	10487.4	9788.27	117459	0.0404295	1
208447	618000	1536.71	873.97	80.5746	80574.6	217.637	10642.2	9932.74	119193	0.0401351	1
220334	673950	1397.96	925.321	79.6116	79611.6	216.002	10736.6	10020.8	120250	0.0399584	1
231086	718660	1302.64	966.681	78.9566	78956.6	214.887	10803.5	10083.3	120999	0.0398344	1
213062	640723	1477.33	894.743	80.1611	80161.1	216.936	10682.2	9970.04	119640	0.04006	1
194412	274743	3827.23	606.153	97.9943	97994.3	245.017	9435.63	8806.59	105679	0.0425931	1
175122	4675.44	20012.5	50.9007	348.925	348925	284.268	4510.31	4209.62	50515.5	0.0588619	1
177716	4895.49	19689.4	52.5006	344.322	344322	285.228	4574.88	4269.89	51238.7	0.0585443	1
200165	247570	4257.52	588.784	101.604	101604	249.976	9256.03	8638.96	103667	0.0429937	1
206061	605631	1571.04	862.725	80.8145	80814.5	218.043	10619.4	9911.44	118937	0.0401782	1
198572	563121	1701.72	824.525	81.7341	81734.1	219.596	10534.4	9832.07	117985	0.0403397	1
189715	46559	12011.8	298.443	201.811	201811	301.815	6647.62	6204.44	74453.3	0.0501626	1
215723	111046	7864.62	452.536	138.029	138029	284.73	7980.66	7448.62	89383.4	0.0461486	1
205628	79668.8	9429.76	392.349	158.77	158770	294.48	7476.6	6978.16	83737.9	0.0475684	1
206514	220470	4756.52	570.253	105.946	105946	255.567	9058.75	8454.83	101458	0.0434452	1
207224	83510.5	9204.79	400.814	155.553	155553	293.318	7548.76	7045.51	84546.2	0.0473583	1
192794	52998.2	11396.3	320.649	190.561	190561	301.051	6844.98	6388.64	76663.7	0.049513	1
185988	36598.9	13097.4	257.946	222.834	222834	301.845	6303.25	5883.03	70596.4	0.0513488	1
204612	597880	1593.34	855.704	80.9708	80970.8	218.308	10604.7	9897.71	118772	0.040206	1
223709	688489	1365.65	938.752	79.389	79389	215.624	10759.1	10041.8	120502	0.0399166	1
205161	78581.3	9495.59	389.885	159.728	159728	294.804	7455.48	6958.45	83501.4	0.0476303	1
209201	88618.1	8922.59	411.529	151.633	151633	291.744	7639.34	7130.05	85560.7	0.0470979	1
194786	56974.1	11048	333.168	184.455	184455	300.354	6956.91	6493.11	77917.4	0.0491539	1
198541	254839	4135.96	593.504	100.572	100572	248.587	9305.79	8685.41	104225	0.0428817	1
215818	176281	5752.58	534.037	115.185	115185	266.091	8691.6	8112.16	97345.9	0.0443193	1
197761	258420	4077.85	595.805	100.082	100082	247.919	9329.84	8707.85	104494	0.0428279	1
195068	540504	1780.72	804.562	82.2947	82294.7	220.538	10484.3	9785.33	117424	0.0404356	1
191603	290183	3610.34	615.852	96.219	96219	242.477	9530.11	8894.77	106737	0.0423863	1
233214	726997	1286.1	974.405	78.8435	78843.5	214.694	10815.3	10094.3	121132	0.0398126	1
217068	659374	1431.77	911.884	79.8453	79845.3	216.4	10713.3	9999.05	119989	0.0400019	1
221532	679170	1386.21	930.14	79.5306	79530.6	215.864	10744.8	10028.4	120341	0.0399432	1
195428	542934	1771.88	806.692	82.2318	82231.8	220.433	10489.8	9790.52	117486	0.0404249	1
187054	40048.6	12703.1	272.973	215.053	215053	302.014	6427.5	5999	71988	0.0509128	1
221315	678228	1388.31	929.27	79.5451	79545.1	215.889	10743.3	10027.1	120325	0.039946	1
201102	578222	1652.85	838.005	81.3891	81389.1	219.014	10565.8	9861.44	118337	0.0402797	1
185363	339092	3035.79	647.265	91.6495	91649.5	235.646	9795.76	9142.71	109713	0.0418185	1
181749	5283.6	19186.6	55.3041	336.858	336858	286.74	4678.93	4367	52404.1	0.058041	1
180003	5107.77	19404.5	54.0361	340.138	340138	286.082	4633.29	4324.41	51892.9	0.0582604	1
189433	497399	1954.39	767.442	83.5389	83538.9	222.619	10377.5	9685.71	116229	0.040642	1
175990	4746.88	19904.3	51.4212	347.4	347400	284.588	4531.74	4229.62	50755.5	0.0587561	1
183110	399310	2514.53	689.434	87.6621	87662.1	229.37	10060.5	9389.76	112677	0.0412722	1
213104	640926	1476.81	894.929	80.1575	80157.5	216.93	10682.5	9970.36	119644	0.0400594	1
202975	588875	1620.05	847.577	81.1583	81158.3	218.625	10587.2	9881.36	118576	0.0402392	1
197831	558519	1717.21	820.44	81.8438	81843.8	219.78	10524.5	9822.83	117874	0.0403586	1
206616	82019.9	9290.72	397.573	156.772	156772	293.772	7521.2	7019.78	84237.4	0.0474383	1
