"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).n_5"
193699	52451.3	11484.5	320.038	148.33	148330	267.345	6050.53	5647.16	67765.9	0.0468744	3
191062	6583.1	17959.6	64.6424	360.641	360641	293.046	4995.62	4662.58	55951	0.0596989	3
229969	710433	1327.08	960.665	62.6687	62668.7	150.114	7524.92	7023.25	84279.1	0.0338636	3
181257	5246.06	19221.5	55.0055	406.125	406125	289.451	4717.48	4402.98	52835.8	0.0634804	3
206492	602944	1588.21	862.02	63.9385	63938.5	151.831	7379.86	6887.87	82654.5	0.0349015	3
204038	589562	1627.75	849.943	64.1432	64143.2	152.138	7360.88	6870.15	82441.8	0.035041	3
216044	650372	1462.1	905.276	63.306	63306	150.929	7445.28	6948.93	83387.1	0.0344275	3
174856	4663.54	20019.8	50.7884	428.196	428196	286.963	4551.96	4248.49	50981.9	0.0657803	3
196057	273868	3859.53	607.692	77.7928	77792.8	176.958	6794.26	6341.31	76095.7	0.0396054	3
212972	200030	5209.25	556.778	87.01	87010	193.988	6619.64	6178.33	74139.9	0.0411775	3
193631	52320	11496.5	319.603	148.51	148510	267.463	6049.39	5646.1	67753.1	0.0468866	3
243893	763225	1225.03	1009.51	62.2201	62220.1	149.622	7593.08	7086.87	85042.4	0.0333922	3
185028	430326	2319.77	714.888	68.0512	68051.2	158.733	7108.42	6634.53	79614.3	0.0369764	3
213037	636119	1497.92	892.215	63.4823	63482.3	151.173	7425.9	6930.84	83170.1	0.0345669	3
214727	99898.1	8392.09	435.11	112.416	112416	233.405	6319.81	5898.49	70781.9	0.044068	3
204514	235780	4486.64	583.02	81.997	81997	184.835	6706.56	6259.45	75113.4	0.0403849	3
202973	583558	1646.14	844.548	64.2392	64239.2	152.284	7352.27	6862.12	82345.4	0.0351044	3
197423	59568.9	10872	342.27	139.676	139676	261.167	6107.13	5699.99	68399.9	0.0462679	3
205688	598625	1600.76	858.114	64.0032	64003.2	151.927	7373.76	6882.18	82586.2	0.0349462	3
223970	685611	1380.06	937.725	62.9133	62913.3	150.413	7492.35	6992.86	83914.3	0.0340925	3
192274	49664.5	11744.5	310.576	152.337	152337	269.859	6025.52	5623.82	67485.8	0.0471451	3
169467	4262.25	20696	47.8383	443.354	443354	284.849	4419.33	4124.71	49496.5	0.0676407	3
212330	92498.8	8755.28	421.08	115.842	115842	237.689	6289.13	5869.85	70438.2	0.0443777	3
194036	526393	1845.09	794.088	65.312	65312	153.99	7267.24	6782.76	81393.1	0.035741	3
214230	194251	5340.36	552.038	87.9412	87941.2	195.65	6605.07	6164.73	73976.8	0.0413123	3
191743	48605.5	11846.4	306.853	153.97	153970	270.826	6015.52	5614.49	67373.8	0.0472538	3
217683	657920	1443.79	912.21	63.217	63217	150.809	7455.45	6958.42	83501.1	0.0343546	3
208072	611259	1564.59	869.556	63.8177	63817.7	151.653	7391.54	6898.77	82785.2	0.0348162	3
190163	308320	3396.55	629.382	74.7701	74770.1	171.241	6869.76	6411.77	76941.3	0.0389506	3
197612	266259	3974.43	602.887	78.5536	78553.6	178.392	6777.1	6325.29	75903.5	0.0397563	3
189586	489710	2001.12	762.844	66.1889	66188.9	155.461	7209.24	6728.62	80743.5	0.0361851	3
203353	585715	1639.49	846.484	64.2044	64204.4	152.231	7355.37	6865.01	82380.1	0.0350816	3
196586	57974.6	11003.1	337.51	141.443	141443	262.518	6095.25	5688.9	68266.8	0.0463944	3
193788	524563	1852.28	792.506	65.3518	65351.8	154.055	7264.42	6780.13	81361.5	0.0357624	3
213788	96849.3	8538.05	429.455	113.775	113775	235.134	6307.46	5886.96	70643.6	0.0441924	3
200326	253778	4173.75	594.908	79.8833	79883.3	180.892	6748.57	6298.67	75584	0.0400089	3
220029	668475	1418.88	921.923	63.0971	63097.1	150.649	7469.6	6971.62	83659.5	0.0342538	3
210739	209786	4997.49	564.415	85.5206	85520.6	191.303	6643.87	6200.95	74411.4	0.0409544	3
189847	44654.1	12242.6	292.28	160.679	160679	274.472	5975.52	5577.16	66925.9	0.0476915	3
217751	658229	1443.04	912.495	63.2134	63213.4	150.804	7455.87	6958.81	83505.8	0.0343516	3
194480	53955.2	11349.1	324.956	146.326	146326	266.009	6063.3	5659.08	67909	0.0467367	3
192193	49504.1	11759.8	310.017	152.58	152580	270.006	6024.02	5622.42	67469	0.0471614	3
218031	659505	1439.99	913.667	63.1986	63198.6	150.784	7457.58	6960.41	83525	0.0343394	3
196569	544157	1778.17	809.569	64.9449	64944.9	153.392	7294.31	6808.02	81696.3	0.0355365	3
183300	5466.58	18965.5	56.5927	397.976	397976	290.231	4772.46	4454.3	53451.6	0.0627236	3
218062	659645	1439.66	913.797	63.197	63197	150.782	7457.77	6960.59	83527.1	0.0343381	3
200664	65832.6	10388	359.916	133.501	133501	256.062	6150.08	5740.08	68880.9	0.0458136	3
206765	604396	1584.04	863.334	63.9171	63917.1	151.799	7381.91	6889.78	82677.4	0.0348865	3
189421	43714.8	12340.4	288.645	162.432	162432	275.344	5965.33	5567.64	66811.7	0.0478038	3
194295	53600.2	11380.8	323.806	146.789	146789	266.323	6060.33	5656.31	67875.7	0.0467687	3
186371	453487	2184.13	733.153	67.2483	67248.3	157.303	7148.84	6672.25	80067	0.0366562	3
181766	5299.06	19157.9	55.3872	404.151	404151	289.646	4731.06	4415.66	52987.9	0.0632931	3
205559	75896.1	9700.56	385.295	125.548	125548	248.522	6209.29	5795.34	69544.1	0.0451956	3
190494	46039.9	12100.8	297.519	158.208	158208	273.188	5990.06	5590.73	67088.7	0.0475319	3
202644	69787	10105.6	370.284	130.129	130129	253.003	6174.6	5762.96	69155.6	0.0455565	3
217332	109951	7943.14	452.616	108.374	108374	228.031	6358.09	5934.22	71210.7	0.0436853	3
193257	520571	1868.16	789.061	65.4399	65439.9	154.201	7258.24	6774.35	81292.2	0.0358094	3
209963	86160.9	9092.6	408.185	119.165	119165	241.61	6260.71	5843.33	70119.9	0.0446669	3
223443	683361	1385.05	935.648	62.9367	62936.7	150.442	7489.37	6990.08	83881	0.0341135	3
197660	551350	1752.47	815.893	64.8055	64805.5	153.169	7305.1	6818.09	81817.1	0.0354555	3
214689	99769.3	8398.16	434.875	112.472	112472	233.477	6319.3	5898.01	70776.2	0.0440732	3
194607	54199.3	11327.5	325.742	146.01	146010	265.794	6065.33	5660.98	67931.7	0.0467149	3
187704	470281	2095.24	746.759	66.73	66730	156.395	7177.25	6698.77	80385.2	0.0364334	3
225960	694004	1361.74	945.476	62.8279	62827.9	150.306	7503.41	7003.18	84038.2	0.0340145	3
231363	716006	1315.66	965.821	62.617	62617	150.053	7532.17	7030.03	84360.3	0.0338129	3
210361	87175.6	9036.81	410.308	118.605	118605	240.966	6265.41	5847.71	70172.6	0.0446189	3
205650	598421	1601.36	857.93	64.0063	64006.3	151.932	7373.47	6881.91	82582.9	0.0349483	3
226941	698081	1352.99	949.244	62.7874	62787.4	150.256	7508.76	7008.18	84098.1	0.0339768	3
191675	48469.4	11859.7	306.369	154.185	154185	270.951	6014.22	5613.27	67359.2	0.047268	3
205883	76603.4	9655.91	386.961	125.06	125060	248.022	6213.09	5798.88	69586.6	0.0451563	3
197726	60148.8	10825.2	343.973	139.055	139055	260.681	6111.35	5703.92	68447.1	0.0462231	3
208876	615413	1553.05	873.33	63.759	63759	151.567	7397.33	6904.18	82850.1	0.034774	3
218689	116883	7658.85	463.757	105.912	105912	224.586	6382.66	5957.15	71485.8	0.0434418	3
201347	67183.7	10289.6	363.521	132.308	132308	255.002	6158.67	5748.09	68977	0.0457234	3
194367	528812	1835.67	796.184	65.26	65260	153.904	7270.97	6786.24	81434.8	0.0357127	3
214950	190801	5420.73	549.123	88.5155	88515.5	196.668	6596.29	6156.54	73878.4	0.0413938	3
194673	531021	1827.16	798.102	65.2131	65213.1	153.827	7274.36	6789.4	81472.8	0.035687	3
184613	5620.33	18799.9	57.6985	392.411	392411	290.726	4808.48	4487.92	53855	0.0622301	3
224231	686721	1377.62	938.75	62.9019	62901.9	150.398	7493.81	6994.23	83930.7	0.0340821	3
222907	681061	1390.18	933.525	62.9609	62960.9	150.473	7486.33	6987.24	83846.9	0.034135	3
206023	76910.5	9636.65	387.68	124.851	124851	247.806	6214.72	5800.41	69604.9	0.0451394	3
206032	76930.2	9635.42	387.726	124.838	124838	247.792	6214.83	5800.51	69606.1	0.0451383	3
182500	5377.77	19065.9	55.9537	401.237	401237	289.927	4750.8	4434.08	53209	0.0630213	3
205637	231095	4573.35	579.816	82.5885	82588.5	185.931	6695.44	6249.08	74989	0.0404851	3
220248	669447	1416.62	922.818	63.0863	63086.3	150.635	7470.89	6972.83	83674	0.0342445	3
202129	68746.7	10178.3	367.61	130.982	130982	253.796	6168.33	5757.1	69085.2	0.0456221	3
207065	79236.9	9493.43	393.042	123.312	123312	246.191	6226.87	5811.74	69740.9	0.0450141	3
198589	557299	1731.79	821.145	64.694	64694	152.992	7313.95	6826.35	81916.2	0.0353892	3
194727	280737	3759.95	612.008	77.1368	77136.8	175.719	6809.59	6355.62	76267.5	0.0394712	3
206439	602660	1589.03	861.763	63.9427	63942.7	151.837	7379.46	6887.5	82650	0.0349044	3
179519	5073.48	19438.3	53.761	412.609	412609	288.781	4671.6	4360.16	52321.9	0.0641149	3
198345	555753	1737.12	819.778	64.7227	64722.7	153.037	7311.65	6824.21	81890.5	0.0354064	3
231823	717829	1311.96	967.507	62.6003	62600.3	150.033	7534.54	7032.24	84386.9	0.0337964	3
197479	266894	3964.64	603.289	78.4886	78488.6	178.27	6778.54	6326.64	75919.6	0.0397436	3
204397	73410.6	9861.06	379.326	127.329	127329	250.31	6195.6	5782.56	69390.8	0.0453376	3
219297	665210	1426.5	918.917	63.1336	63133.6	150.698	7465.23	6967.55	83610.6	0.0342848	3
234966	730092	1287.52	978.856	62.4912	62491.2	149.909	7550.44	7047.08	84565	0.0336858	3
181293	5249.75	19217	55.0321	405.987	405987	289.465	4718.44	4403.87	52846.5	0.0634673	3
173311	4541.72	20212.9	49.8982	432.828	432828	286.357	4513.37	4212.48	50549.8	0.0663203	3
197540	550575	1755.21	815.21	64.8203	64820.3	153.192	7303.94	6817.01	81804.1	0.0354641	3
227463	700236	1348.41	951.236	62.7663	62766.3	150.231	7511.59	7010.81	84129.8	0.033957	3
212155	631830	1509.02	888.293	63.5376	63537.6	151.25	7420.02	6925.35	83104.3	0.0346093	3
201167	573062	1679.32	835.154	64.414	64414	152.553	7337.09	6847.95	82175.4	0.0352168	3
209043	83877.7	9220.79	403.32	120.466	120466	243.085	6249.9	5833.24	69998.9	0.0447774	3
224711	688755	1373.15	940.628	62.881	62881	150.372	7496.5	6996.73	83960.8	0.0340632	3
196214	57264.6	11062.6	335.351	142.259	142259	263.126	6089.83	5683.84	68206	0.0464524	3
215269	101770	8304.86	438.499	111.615	111615	232.368	6327.22	5905.4	70864.8	0.0439937	3
206125	77135.3	9622.61	388.205	124.699	124699	247.648	6215.92	5801.52	69618.3	0.0451271	3
182531	5381.18	19062	55.9783	401.111	401111	289.939	4751.64	4434.87	53218.4	0.0630097	3
219861	667727	1420.61	921.234	63.1054	63105.4	150.66	7468.6	6970.69	83648.3	0.0342609	3
186998	461839	2139	739.884	66.9843	66984.3	156.839	7163.06	6685.52	80226.3	0.0365444	3
187642	469577	2098.82	746.183	66.7508	66750.8	156.431	7176.08	6697.67	80372.1	0.0364426	3
180126	5132.28	19362.7	54.1853	410.392	410392	289.016	4687.52	4375.02	52500.2	0.0638945	3
178712	4997.3	19539	53.2106	415.492	415492	288.468	4650.52	4340.49	52085.8	0.0644072	3
205252	596254	1607.74	855.973	64.0392	64039.2	151.981	7370.4	6879.04	82548.5	0.0349709	3
213909	640309	1487.22	896.05	63.4294	63429.4	151.099	7431.62	6936.18	83234.1	0.0345257	3
197367	59463	10880.7	341.958	139.791	139791	261.257	6106.35	5699.26	68391.2	0.0462761	3
224881	689475	1371.58	941.293	62.8736	62873.6	150.363	7497.45	6997.62	83971.4	0.0340565	3
211530	628764	1517.06	885.494	63.5777	63577.7	151.307	7415.81	6921.42	83057.1	0.0346398	3
183660	5507.77	18920.2	56.889	396.475	396475	290.367	4782.3	4463.48	53561.7	0.0625887	3
195550	537208	1803.74	803.489	65.0845	65084.5	153.618	7283.8	6798.21	81578.5	0.0356157	3
184829	5646.56	18772.7	57.8871	391.473	391473	290.806	4814.44	4493.48	53921.8	0.0621486	3
205642	598373	1601.5	857.887	64.007	64007	151.933	7373.41	6881.85	82582.2	0.0349488	3
210393	623109	1532.1	880.335	63.6532	63653.2	151.415	7408.01	6914.14	82969.7	0.0346963	3
218008	174081	5834.3	533.965	91.5166	91516.6	201.901	6552.75	6115.9	73390.8	0.0418011	3
195844	539234	1796.21	805.258	65.0433	65043.3	153.551	7286.87	6801.08	81613	0.0355925	3
189439	43755.9	12336.1	288.805	162.354	162354	275.306	5965.78	5568.06	66816.8	0.0477988	3
203979	589232	1628.75	849.646	64.1484	64148.4	152.146	7360.4	6869.71	82436.5	0.0350444	3
180431	5162.46	19324.6	54.403	409.257	409257	289.133	4695.58	4382.54	52590.4	0.063783	3
212399	633024	1505.91	889.385	63.5221	63522.1	151.228	7421.66	6926.88	83122.6	0.0345975	3
191872	48863.2	11821.5	307.766	153.567	153567	270.59	6017.98	5616.78	67401.4	0.047227	3
202793	582528	1649.34	843.623	64.256	64256	152.309	7350.79	6860.74	82328.8	0.0351154	3
235630	732640	1282.54	981.214	62.4691	62469.1	149.885	7553.74	7050.16	84601.9	0.033663	3
195268	55462.1	11216.8	329.759	144.418	144418	264.686	6075.64	5670.6	68047.1	0.0466042	3
208544	82675.7	9289.81	400.71	121.176	121176	243.875	6244.08	5827.81	69933.7	0.0448371	3
231471	716432	1314.8	966.215	62.6131	62613.1	150.048	7532.73	7030.55	84366.6	0.033809	3
214813	191469	5405.03	549.693	88.4031	88403.1	196.47	6598	6158.13	73897.6	0.041378	3
196624	8125.61	17098.9	75.9706	322.926	322926	294.785	5190.12	4844.11	58129.4	0.0571364	3
224924	689656	1371.18	941.46	62.8718	62871.8	150.361	7497.68	6997.84	83974.1	0.0340548	3
199283	258470	4097.19	597.926	79.3711	79371.1	179.93	6759.35	6308.73	75704.7	0.0399132	3
216647	653164	1455.28	907.84	63.2728	63272.8	150.884	7449.05	6952.45	83429.3	0.0344005	3
228089	702808	1342.97	953.614	62.7413	62741.3	150.2	7514.95	7013.96	84167.5	0.0339333	3
193194	16146.1	15570.7	137.056	254.17	254170	294.5	5510.62	5143.24	61718.9	0.0530946	3
205659	76113.7	9686.77	385.809	125.397	125397	248.368	6210.46	5796.43	69557.2	0.0451835	3
190572	498690	1960.47	770.393	65.9579	65957.9	155.068	7223.72	6742.14	80905.7	0.0360734	3
150606	3217.2	23149.9	39.7356	479.231	479231	277.598	3995.09	3728.75	44745	0.0736157	3
197117	58986	10919.6	340.543	140.312	140312	261.659	6102.84	5695.98	68351.8	0.0463136	3
202573	69643.1	10115.6	369.917	130.245	130245	253.112	6173.74	5762.16	69145.9	0.0455655	3
192666	516019	1886.62	785.147	65.5427	65542.7	154.371	7251.14	6767.73	81212.8	0.0358634	3
216880	180785	5663.48	540.262	90.2675	90267.5	199.742	6570.42	6132.39	73588.7	0.0416352	3
200024	64579.8	10481	356.513	134.648	134648	257.057	6141.92	5732.46	68789.5	0.0458995	3
213240	95164	8620.91	426.255	114.557	114557	236.111	6300.46	5880.43	70565.2	0.044263	3
188639	480385	2045.2	755.081	66.4413	66441.3	155.895	7194	6714.4	80572.8	0.0363031	3
209596	619089	1542.98	876.674	63.708	63708	151.494	7402.44	6908.94	82907.3	0.0347368	3
184944	5660.7	18758.1	57.9888	390.969	390969	290.849	4817.64	4496.46	53957.5	0.062105	3
182478	5375.4	19068.6	55.9367	401.324	401324	289.918	4750.21	4433.53	53202.4	0.0630294	3
205952	600047	1596.61	859.399	63.9818	63981.8	151.895	7375.77	6884.06	82608.7	0.0349315	3
219701	667018	1422.27	920.581	63.1133	63113.3	150.671	7467.65	6969.81	83637.7	0.0342676	3
191810	509180	1915.07	779.297	65.7019	65701.9	154.637	7240.4	6757.71	81092.5	0.0359455	3
207145	606406	1578.29	865.155	63.8876	63887.6	151.756	7384.74	6892.42	82709	0.0348659	3
219413	665731	1425.27	919.396	63.1278	63127.8	150.69	7465.93	6968.2	83618.4	0.0342799	3
225327	691354	1367.48	943.029	62.8546	62854.6	150.339	7499.92	6999.93	83999.1	0.034039	3
216899	180684	5666.02	540.169	90.286	90286	199.774	6570.16	6132.15	73585.8	0.0416377	3
179985	5118.46	19380.3	54.0857	410.912	410912	288.961	4683.81	4371.55	52458.6	0.0639459	3
209438	618284	1545.17	875.942	63.7191	63719.1	151.51	7401.32	6907.9	82894.8	0.0347449	3
208590	82787.2	9283.37	400.953	121.11	121110	243.801	6244.62	5828.31	69939.8	0.0448315	3
197691	60082.5	10830.5	343.78	139.125	139125	260.737	6110.87	5703.48	68441.7	0.0462281	3
207730	80762.4	9401.95	396.481	122.345	122345	245.153	6234.61	5818.97	69827.6	0.0449344	3
187081	462881	2133.49	740.729	66.9523	66952.3	156.783	7164.82	6687.17	80246	0.0365306	3
195511	55925.6	11176.7	331.213	143.851	143851	264.282	6079.34	5674.05	68088.6	0.0465645	3
165776	4020.59	21164.2	46.031	452.247	452247	283.404	4331.61	4042.84	48514.1	0.0688764	3
207512	608340	1572.81	866.907	63.8596	63859.6	151.714	7387.45	6894.95	82739.4	0.034846	3
207234	224467	4699.92	575.184	83.4567	83456.7	187.533	6679.59	6234.28	74811.4	0.0406286	3
210285	86979.5	9047.53	409.9	118.712	118712	241.09	6264.5	5846.87	70162.5	0.0446281	3
189465	488558	2006.46	761.881	66.2194	66219.4	155.513	7207.37	6726.88	80722.5	0.0361995	3
199295	63164.5	10588.4	352.595	135.994	135994	258.197	6132.46	5723.63	68683.5	0.0459994	3
211747	90865.5	8839.74	417.839	116.661	116661	238.676	6282.01	5863.21	70358.5	0.0444499	3
198005	553580	1744.66	817.859	64.7633	64763.3	153.102	7308.42	6821.19	81854.3	0.0354306	3
202666	581800	1651.61	842.971	64.2679	64267.9	152.328	7349.74	6859.76	82317.1	0.0351231	3
216387	651964	1458.2	906.738	63.287	63287	150.903	7447.43	6950.93	83411.2	0.0344121	3
203769	588054	1632.33	848.587	64.167	64167	152.174	7358.72	6868.14	82417.7	0.0350568	3
225527	692192	1365.66	943.803	62.8461	62846.1	150.329	7501.02	7000.96	84011.5	0.0340312	3
175154	4687.79	19982.6	50.9651	427.272	427272	287.08	4559.47	4255.5	51066	0.0656754	3
201115	572756	1680.31	834.88	64.4193	64419.3	152.561	7336.64	6847.53	82170.4	0.0352201	3
189674	490535	1997.31	763.535	66.1672	66167.2	155.424	7210.58	6729.87	80758.5	0.0361747	3
223662	684296	1382.97	936.511	62.927	62927	150.43	7490.61	6991.24	83894.8	0.0341047	3
209075	216805	4852.17	569.66	84.5086	84508.6	189.461	6661.05	6216.98	74603.8	0.0407973	3
186293	35006.7	13314.3	251.187	182.384	182384	283.292	5855.53	5465.16	65582	0.0490308	3
198701	62018.8	10677	349.365	137.124	137124	259.132	6124.59	5716.29	68595.5	0.0460825	3
207069	606006	1579.43	864.792	63.8935	63893.5	151.764	7384.17	6891.89	82702.7	0.03487	3
203042	583947	1644.94	844.897	64.2329	64232.9	152.274	7352.83	6862.64	82351.7	0.0351003	3
209913	620690	1538.63	878.131	63.686	63686	151.462	7404.66	6911.02	82932.2	0.0347207	3
194238	53490.4	11390.6	323.45	146.934	146934	266.42	6059.4	5655.44	67865.3	0.0467786	3
179403	5062.39	19452.8	53.6809	413.028	413028	288.736	4668.56	4357.33	52287.9	0.064157	3
207388	607687	1574.65	866.316	63.869	63869	151.728	7386.53	6894.1	82729.2	0.0348527	3
195831	56536.5	11124.3	333.112	143.116	143116	263.753	6084.17	5678.56	68142.7	0.0465129	3
209777	85692.9	9118.57	407.197	119.427	119427	241.91	6258.52	5841.28	70095.4	0.0446892	3
201412	67312.4	10280.3	363.861	132.197	132197	254.902	6159.47	5748.84	68986.1	0.0457149	3
207617	608887	1571.26	867.404	63.8517	63851.7	151.703	7388.21	6895.67	82748	0.0348404	3
223709	684498	1382.53	936.698	62.9249	62924.9	150.427	7490.88	6991.49	83897.8	0.0341028	3
202663	581784	1651.66	842.956	64.2682	64268.2	152.328	7349.72	6859.74	82316.8	0.0351233	3
172978	4516.22	20254.6	49.7112	433.796	433796	286.227	4505.11	4204.77	50457.2	0.0664361	3
187053	462530	2135.35	740.443	66.9631	66963.1	156.802	7164.23	6686.61	80239.4	0.0365353	3
218609	662118	1433.78	916.071	63.1687	63168.7	150.744	7461.09	6963.69	83564.2	0.0343144	3
195456	55821.6	11185.7	330.888	143.978	143978	264.373	6078.52	5673.28	68079.4	0.0465734	3
209463	618409	1544.83	876.055	63.7173	63717.3	151.507	7401.5	6908.06	82896.8	0.0347436	3
207612	80489.5	9418.18	395.87	122.515	122515	245.338	6233.24	5817.69	69812.2	0.0449485	3
209620	619206	1542.66	876.78	63.7064	63706.4	151.491	7402.6	6909.1	82909.1	0.0347356	3
218307	660754	1437.02	914.817	63.1843	63184.3	150.765	7459.26	6961.98	83543.7	0.0343274	3
185372	5714.1	18703.8	58.3728	389.073	389073	291.009	4829.55	4507.58	54091	0.0619423	3
197323	59378.7	10887.5	341.709	139.882	139882	261.327	6105.73	5698.69	68384.2	0.0462827	3
205182	595872	1608.87	855.628	64.0451	64045.1	151.99	7369.86	6878.54	82542.4	0.0349749	3
201919	577482	1665.19	839.103	64.3394	64339.4	152.437	7343.5	6853.94	82247.2	0.0351693	3
202171	68830.9	10172.3	367.827	130.912	130912	253.731	6168.84	5757.58	69091	0.0456168	3
199320	561872	1716.23	825.196	64.6105	64610.5	152.86	7320.7	6832.66	81991.9	0.0353388	3
226924	698013	1353.14	949.181	62.7881	62788.1	150.257	7508.67	7008.09	84097.1	0.0339774	3
215164	101400	8321.94	437.835	111.771	111771	232.571	6325.76	5904.05	70848.6	0.0440083	3
210093	86490.1	9074.42	408.876	118.982	118982	241.4	6262.24	5844.76	70137.1	0.0446512	3
214030	97614.9	8500.93	430.891	113.427	113427	234.695	6310.6	5889.89	70678.7	0.0441607	3
212158	631849	1508.97	888.311	63.5373	63537.3	151.25	7420.05	6925.38	83104.5	0.0346091	3
195593	276224	3824.95	609.173	77.5647	77564.7	176.527	6799.53	6346.23	76154.8	0.0395592	3
189868	44700.7	12237.7	292.458	160.594	160594	274.429	5976.02	5577.62	66931.5	0.047686	3
224144	686353	1378.43	938.41	62.9057	62905.7	150.403	7493.33	6993.77	83925.3	0.0340855	3
234001	726359	1294.88	975.401	62.5238	62523.8	149.946	7545.61	7042.57	84510.9	0.0337194	3
201670	67825.5	10243.6	365.21	131.757	131757	254.504	6162.67	5751.82	69021.9	0.0456814	3
185296	357396	2874.57	661.641	71.4499	71449.9	164.986	6971.13	6506.38	78076.6	0.0380944	3
174155	4607.55	20107.3	50.3797	430.327	430327	286.688	4534.4	4232.11	50785.3	0.0660259	3
186255	34846	13333.3	250.423	182.825	182825	283.433	5853.21	5463	65556	0.0490571	3
196370	57563.1	11037.5	336.261	141.914	141914	262.87	6092.12	5685.98	68231.7	0.0464279	3
208029	611037	1565.21	869.355	63.8208	63820.8	151.658	7391.23	6898.48	82781.7	0.0348185	3
195116	534169	1815.17	800.84	65.1471	65147.1	153.72	7279.17	6793.89	81526.7	0.0356506	3
220339	669850	1415.69	923.189	63.0819	63081.9	150.63	7471.43	6973.34	83680	0.0342407	3
172311	4465.89	20338.2	49.3419	435.702	435702	285.965	4488.62	4189.38	50272.6	0.0666672	3
211897	91280	8818.15	418.667	116.451	116451	238.424	6283.83	5864.91	70378.9	0.0444315	3
187342	466056	2116.91	743.31	66.8558	66855.8	156.614	7170.17	6692.16	80305.9	0.0364887	3
188586	41781.3	12546.5	280.935	166.259	166259	277.139	5943.43	5547.2	66566.4	0.0480459	3
