"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).n_6"
0.0520302	33494.8	13434.2	242.698	531.849	531849	321.877	6615.86	6174.8	74097.6	0.0977771	0.0520302	18024.8	184591	3
0.129589	84718.7	9215.47	407.114	94.4191	94419.1	184.855	4754.32	4437.36	53248.3	0.0421691	0.129589	20637.1	211344	3
0.0804763	13009.6	15926.6	113.075	489.725	489725	306.255	5647.45	5270.95	63251.4	0.0760802	0.0804763	19165.5	196274	3
0.0651668	274425	3773.06	599.648	521.056	521056	455.396	17626.2	16451.1	197414	0.0885409	0.0651668	18564.4	190118	3
0.0150304	4457.03	20347.1	49.2634	539.107	539107	287.391	4509.69	4209.05	50508.6	0.109665	0.0150304	16807.9	172129	3
0.0642114	18736.5	15242	155.506	522.175	522175	310.44	5889.28	5496.66	65959.9	0.0892763	0.0642114	18525.5	189719	3
0.0256602	4658.79	20020.6	50.7385	538.534	538534	288.583	4577.54	4272.37	51268.5	0.108355	0.0256602	17061.4	174725	3
0.0705904	54746	11198.5	324.922	513.238	513238	339.138	7792.18	7272.71	87272.5	0.0842383	0.0705904	18782.9	192355	3
0.109185	84916.2	9085.92	401.975	270.483	270483	347.305	9003.21	8402.99	100836	0.0540128	0.109185	20116	206007	3
0.00768624	4379.05	20481	48.6899	539.229	539229	286.909	4482.46	4183.63	50203.6	0.109955	0.00768624	16704.2	171067	3
0.088074	69109.2	10068.6	365.233	458.447	458447	348.976	8534.91	7965.91	95590.9	0.0698168	0.088074	19442	199104	3
0.11537	87920.9	8934.66	408.874	199.733	199733	328.2	8587.54	8015.04	96180.5	0.0500437	0.11537	20286.9	207757	3
0.0965677	75766.9	9625.12	381.425	401.988	401988	352.059	8835.3	8246.28	98955.3	0.0630909	0.0965677	19730.2	202056	3
0.0870787	68318	10124.4	363.219	463.431	463431	348.512	8496.42	7930	95160	0.0706281	0.0870787	19406.7	198743	3
0.0855811	237458	4377.3	576.404	470.381	470381	439.076	16085.6	15013.2	180159	0.0718554	0.0855811	19353.1	198195	3
0.136604	83928	9301.14	407.308	74.5307	74530.7	131.059	3353.28	3129.73	37556.7	0.0388943	0.136604	20789.6	212906	3
0.0298482	4767.22	19856.4	51.5268	538.105	538105	289.194	4612.48	4304.98	51659.8	0.107436	0.0298482	17189.2	176034	3
0.0935869	73450.7	9774.38	375.937	424.859	424859	351.202	8736.86	8154.4	97852.8	0.0654051	0.0935869	19631.6	201047	3
0.0562516	40707	12593.8	274.844	529.292	529292	327.907	7015.91	6548.18	78578.2	0.0950412	0.0562516	18198.3	186369	3
0.0635764	19009.7	15210.4	157.428	522.883	522883	310.628	5900.71	5507.33	66087.9	0.0897606	0.0635764	18499.6	189453	3
0.0822425	64439.1	10407.8	353.031	483.726	483726	346.067	8302.56	7749.06	92988.7	0.0746135	0.0822425	19231.3	196947	3
0.169156	97419.3	8599.77	435.239	60.1842	60184.2	96.3152	2573.54	2401.98	28823.7	0.0279515	0.169156	21352.8	218673	3
0.0625989	47502.7	11878.2	300.776	523.918	523918	333.474	7394.99	6901.99	82823.9	0.0904988	0.0625989	18459.6	189044	3
0.0791639	13462.1	15865	116.536	493.766	493766	306.641	5668.77	5290.85	63490.2	0.0771714	0.0791639	19116.1	195768	3
0.0750535	255030	4074.4	587.636	504.433	504433	447.264	16837	15714.5	188574	0.0805822	0.0750535	18958.5	194154	3
0.106966	83462.5	9165.84	398.782	296.473	296473	350.047	9030.1	8428.09	101137	0.0555171	0.106966	20051.8	205350	3
0.0629691	19278.6	15179.3	159.308	523.533	523533	310.814	5912.03	5517.89	66214.7	0.0902203	0.0629691	18474.7	189199	3
0.0967422	75901.6	9616.6	381.74	400.54	400540	352.098	8840.74	8251.35	99016.2	0.0629572	0.0967422	19735.8	202114	3
0.0401605	5105.73	19389	53.9738	536.268	536268	290.973	4715.02	4400.68	52808.2	0.103978	0.0401605	17553.1	179760	3
0.0596763	44572.7	12177.2	290.038	526.659	526659	331.098	7231.95	6749.82	80997.8	0.0926479	0.0596763	18339.5	187814	3
0.0514387	5602.42	18809.7	57.5433	532.157	532157	293.258	4848.69	4525.45	54305.4	0.0981399	0.0514387	18000.6	184343	3
0.0464691	5365.89	19071.2	55.845	534.333	534333	292.216	4787.41	4468.25	53619	0.100972	0.0464691	17799.4	182283	3
0.138352	84173.9	9292.66	408.105	71.5969	71596.9	123.204	3153.91	2943.65	35323.8	0.0381364	0.138352	20825.7	213275	3
0.0830921	65125.1	10356.4	354.872	480.591	480591	346.517	8337.4	7781.57	93378.9	0.0739094	0.0830921	19262.6	197268	3
0.0543187	5753.74	18654.8	58.6294	530.547	530547	293.884	4885.74	4560.03	54720.3	0.0963251	0.0543187	18118.7	185553	3
0.143893	85706	9215.69	411.869	65.572	65572	107.709	2770.15	2585.47	31025.7	0.0358787	0.143893	20935.2	214397	3
0.0890955	69918.8	10012.2	367.273	453.009	453009	349.435	8573.83	8002.24	96026.9	0.0689883	0.0890955	19477.8	199472	3
0.0635247	19032.3	15207.8	157.586	522.939	522939	310.644	5901.66	5508.21	66098.5	0.0897999	0.0635247	18497.5	189432	3
0.0139242	4442.07	20372.4	49.1535	539.136	539136	287.299	4504.51	4204.21	50450.6	0.109733	0.0139242	16788.3	171928	3
0.0220549	4578.58	20147.1	50.1535	538.8	538800	288.118	4551.02	4247.61	50971.4	0.108949	0.0220549	16963.1	173719	3
0.0507414	5567.42	18846.9	57.292	532.504	532504	293.109	4839.89	4517.23	54206.8	0.0985607	0.0507414	17972.1	184052	3
0.102708	80423.8	9340.41	392.06	343.928	343928	352.316	8993.08	8393.55	100723	0.0585173	0.102708	19924.2	204043	3
0.161421	93560.5	8795.55	427.97	60.5153	60515.3	96.4856	2546.54	2376.77	28521.2	0.0300163	0.161421	21237.9	217496	3
0.117524	200486	5138.64	551.794	177.532	177532	367.513	12614.3	11773.4	141280	0.0487398	0.117524	20343.7	208339	3
0.123629	87255.8	9022.21	409.984	126.371	126371	255.293	6643.91	6200.98	74411.8	0.0452615	0.123629	20497.3	209912	3
0.0108893	4406.88	20432.7	48.8948	539.194	539194	287.082	4492.25	4192.76	50313.1	0.109872	0.0108893	16741.6	171450	3
0.0648455	533496	1759.4	790.612	521.44	521440	520.008	24781.2	23129.1	277549	0.0887891	0.0648455	18551.4	189984	3
0.149416	87908.1	9096.48	416.65	62.6381	62638.1	100.723	2609.35	2435.39	29224.7	0.0338337	0.149416	21037.5	215444	3
0.117837	88381.7	8920.53	410.331	174.468	174468	312.928	8195.11	7648.77	91785.3	0.0485538	0.117837	20351.8	208422	3
0.0503304	5547.07	18868.7	57.146	532.702	532702	293.021	4834.73	4512.41	54149	0.0988053	0.0503304	17955.4	183880	3
0.0314376	4812.7	19789.7	51.8567	537.902	537902	289.444	4626.83	4318.37	51820.5	0.107017	0.0314376	17241.1	176566	3
0.0167178	4482.04	20305.1	49.4469	539.054	539054	287.543	4518.31	4217.09	50605.1	0.10954	0.0167178	16840.5	172463	3
0.030473	4784.82	19830.5	51.6545	538.028	538028	289.291	4618.05	4310.18	51722.2	0.107276	0.030473	17209.4	176241	3
0.190557	108693	8073.1	454.901	60.0133	60013.3	97.6793	2700.26	2520.24	30242.9	0.0235008	0.190557	21621.8	221428	3
0.110304	626936	1474.04	874.878	257.317	257317	507.815	25015.1	23347.4	280169	0.0532707	0.110304	20147.8	206333	3
0.138253	84156.3	9293.4	408.053	71.7471	71747.1	123.602	3163.97	2953.04	35436.4	0.0381787	0.138253	20823.7	213255	3
0.131723	84144.8	9263.76	406.612	86.7022	86702.2	164.284	4212.9	3932.04	47184.5	0.0411321	0.131723	20684.9	211833	3
0.133315	83910.3	9286.98	406.561	81.9824	81982.4	151.397	3876.98	3618.51	43422.2	0.0403824	0.133315	20719.7	212189	3
0.075449	58866.1	10847.1	337.382	503.524	503524	342.194	8012.74	7478.56	89742.7	0.0802551	0.075449	18973.9	194311	3
0.11295	629962	1467.75	877.924	226.57	226570	496.633	24482.4	22850.3	274203	0.0515573	0.11295	20221.4	207087	3
0.0159811	4470.79	20323.9	49.3644	539.079	539079	287.474	4514.44	4213.48	50561.8	0.109598	0.0159811	16825.9	172313	3
0.121413	88021.5	8962.6	410.694	142.746	142746	280.554	7328.18	6839.64	82075.7	0.0464868	0.121413	20442.8	209354	3
0.123617	87260.5	9021.85	409.989	126.449	126449	255.431	6647.65	6204.47	74453.6	0.0452677	0.123617	20497	209909	3
0.0750472	58530.5	10874.8	336.397	504.447	504447	341.95	7994.96	7461.96	89543.5	0.0805874	0.0750472	18958.3	194151	3
0.0947691	74372.4	9714.36	378.138	416.206	416206	351.579	8777.04	8191.91	98302.9	0.0644806	0.0947691	19671	201450	3
0.0322963	4838.27	19752.8	52.042	537.782	537782	289.583	4634.82	4325.83	51909.9	0.106774	0.0322963	17269.9	176860	3
0.0897667	70449.6	9975.68	368.599	449.252	449252	349.726	8599.08	8025.8	96309.6	0.0684464	0.0897667	19501.2	199711	3
0.0179214	4501.5	20272.7	49.5896	539.009	539009	287.66	4524.97	4223.31	50679.7	0.109433	0.0179214	16865.6	172720	3
0.127439	203340	5117.81	557.784	104.04	104040	245.693	8447.62	7884.44	94613.3	0.0432508	0.127439	20587.8	210839	3
0.0694483	53754.1	11286.8	321.794	515.115	515115	338.383	7738.43	7222.54	86670.4	0.0851599	0.0694483	18737.3	191888	3
0.0852572	237962	4368.2	576.733	471.801	471801	439.328	16107.8	15034	180408	0.0721218	0.0852572	19341.4	198075	3
0.0738798	15203.3	15648.7	129.732	506.997	506997	307.987	5744.44	5361.48	64337.7	0.0815504	0.0738798	18912.8	193685	3
0.0154923	4463.61	20336	49.3117	539.094	539094	287.431	4511.97	4211.17	50534	0.109633	0.0154923	16816.5	172217	3
0.0321839	4834.89	19757.6	52.0175	537.798	537798	289.565	4633.76	4324.84	51898.1	0.106806	0.0321839	17266.1	176822	3
0.0866822	68002.2	10146.8	362.409	465.334	465334	348.324	8480.95	7915.56	94986.7	0.0709523	0.0866822	19392.6	198599	3
0.0102837	4400.88	20443.1	48.8507	539.203	539203	287.045	4490.14	4190.8	50289.6	0.109892	0.0102837	16733.6	171368	3
0.148797	87641.4	9110.97	416.088	62.8697	62869.7	101.25	2620.69	2445.97	29351.7	0.0340529	0.148797	21026.4	215330	3
0.179443	102695	8345.31	444.711	60.0497	60049.7	96.8323	2629.8	2454.48	29453.7	0.0256061	0.179443	21490.3	220082	3
0.0721614	56094.3	11080.9	329.091	510.421	510421	340.153	7864.87	7340.54	88086.5	0.08296	0.0721614	18845.2	192993	3
0.104778	211097	4893.31	558.404	321.409	321409	419.576	14700.1	13720.1	164641	0.0570403	0.104778	19987	204686	3
0.146389	86645.1	9165.09	413.952	63.9798	63979.8	103.845	2679	2500.4	30004.8	0.0349301	0.146389	20982.3	214879	3
0.0512243	5591.59	18821.2	57.4656	532.265	532265	293.212	4845.98	4522.91	54275	0.0982701	0.0512243	17991.8	184254	3
0.14134	84883.8	9258.78	409.948	67.8331	67833.1	113.392	2908.7	2714.79	32577.4	0.0368921	0.14134	20885.7	213889	3
0.1531	89565.7	9006.77	420.075	61.5959	61595.9	98.4443	2564.41	2393.45	28721.4	0.0325751	0.1531	21102.1	216105	3
0.15123	88711.2	9052.91	418.324	62.06	62060	99.4359	2582.9	2410.71	28928.5	0.0332038	0.15123	21069.6	215773	3
0.0932625	600202	1543.62	850.044	427.138	427138	525.648	25682.8	23970.6	287648	0.0656603	0.0932625	19620.7	200935	3
0.118055	88395.3	8920.93	410.414	172.351	172351	311.3	8152.26	7608.78	91305.3	0.0484242	0.118055	20357.5	208480	3
0.146616	86735.9	9160.17	414.15	63.8589	63858.9	103.558	2672.4	2494.24	29930.8	0.0348456	0.146616	20986.5	214922	3
0.170973	662877	1433.41	917.047	60.1454	60145.4	139.833	6921.36	6459.94	77519.2	0.0275059	0.170973	21378.3	218934	3
0.139627	84437.1	9280.84	408.826	69.8191	69819.1	118.524	3036.29	2833.87	34006.4	0.0375978	0.139627	20851.6	213540	3
0.156961	91389.3	8909.33	423.733	60.9428	60942.8	97.1609	2546.26	2376.51	28518.1	0.031341	0.156961	21166.7	216768	3
0.02931	4752.37	19878.5	51.419	538.169	538169	289.112	4607.76	4300.57	51606.9	0.107568	0.02931	17172	175858	3
0.0389788	5061.64	19446.2	53.656	536.55	536550	290.752	4702.21	4388.73	52664.7	0.104465	0.0389788	17508.5	179304	3
0.104281	211686	4880.81	558.82	326.926	326926	420.395	14744.4	13761.4	165137	0.0573919	0.104281	19972	204533	3
0.116721	88241.3	8922.78	409.788	185.588	185588	320.52	8392.77	7833.25	93999	0.0492209	0.116721	20322.7	208124	3
0.096994	76095.9	9604.34	382.193	398.429	398429	352.153	8848.51	8258.61	99103.4	0.0627646	0.096994	19744	202198	3
0.0380437	5027.74	19491	53.4115	536.758	536758	290.58	4692.25	4379.43	52553.2	0.104833	0.0380437	17473.7	178948	3
0.133098	83932.4	9284.48	406.551	82.5766	82576.6	153.025	3919.26	3657.98	43895.8	0.0404831	0.133098	20715	212141	3
0.166374	96021.2	8669.74	432.641	60.2657	60265.7	96.2854	2561.4	2390.64	28687.7	0.0286618	0.166374	21312.7	218262	3
0.00507857	4363.48	20508.3	48.5751	539.242	539242	286.812	4476.95	4178.49	50141.9	0.109987	0.00507857	16683.1	170851	3
0.122156	87801.8	8980.25	410.521	136.969	136969	272.425	7108.11	6634.24	79610.9	0.0460711	0.122156	20461.2	209542	3
0.0260528	4668.26	20006	50.8074	538.5	538500	288.638	4580.63	4275.26	51303.1	0.10828	0.0260528	17072.8	174842	3
0.101145	79259.1	9409.71	389.444	360.039	360039	352.527	8961.1	8363.7	100364	0.0596549	0.101145	19876	203549	3
0.184614	670872	1414.74	924.41	60.0266	60026.6	139.61	6925.62	6463.91	77566.9	0.0245763	0.184614	21553.6	220729	3
0.0210181	4557.75	20180.6	50.0013	538.861	538861	287.995	4544.03	4241.1	50893.2	0.109089	0.0210181	16937.1	173452	3
0.110544	204920	5028.67	554.11	254.487	254487	405.917	14060.5	13123.2	157478	0.0531123	0.110544	20154.6	206402	3
0.1167	200736	5130.86	551.792	185.807	185807	374.077	12847.9	11991.4	143896	0.0492339	0.1167	20322.1	208118	3
0.00203716	4353.35	20526.2	48.5004	539.247	539247	286.748	4473.36	4175.13	50101.6	0.109999	0.00203716	16669.3	170710	3
0.108292	207163	4978.45	555.643	280.992	280992	412.387	14344.9	13388.6	160663	0.0546133	0.108292	20090.3	205744	3
0.1178	88379	8920.49	410.317	174.821	174821	313.194	8202.08	7655.28	91863.3	0.0485753	0.1178	20350.9	208413	3
0.0858815	67363.4	10192.5	360.761	469.038	469038	347.935	8449.47	7886.17	94634	0.0716086	0.0858815	19363.9	198305	3
0.0563718	295269	3483.98	612.453	529.209	529209	463.455	18436.4	17207.3	206488	0.0949597	0.0563718	18203.3	186419	3
0.0301381	4775.34	19844.4	51.5858	538.07	538070	289.239	4615.06	4307.39	51688.6	0.107362	0.0301381	17198.6	176130	3
0.111971	86516.7	9001.69	405.533	237.832	237832	341.346	8894.61	8301.64	99619.6	0.0521842	0.111971	20194.4	206810	3
0.209531	155789	6382.8	518.353	60.0018	60001.8	104.381	3248.63	3032.05	36384.6	0.0207068	0.209531	21811.6	223372	3
0.141166	84834	9261.31	409.826	68.0162	68016.2	113.86	2920.26	2725.58	32707	0.036963	0.141166	20882.2	213854	3
0.0316493	4818.94	19780.7	51.9019	537.873	537873	289.478	4628.78	4320.2	51842.4	0.106958	0.0316493	17248.2	176638	3
0.148878	646982	1470.72	902.214	62.8385	62838.5	149.116	7348.35	6858.46	82301.6	0.0340243	0.148878	21027.8	215345	3
0.0766758	59886	10763.7	340.343	500.555	500555	342.927	8066.59	7528.82	90345.8	0.0792387	0.0766758	19021.2	194796	3
0.0557376	5832.53	18577.6	59.1951	529.641	529641	294.197	4904.39	4577.43	54929.2	0.0953875	0.0557376	18177.2	186152	3
0.0405763	355791	2815.64	651.282	536.163	536163	483.526	20553.8	19183.5	230202	0.1038	0.0405763	17568.9	179922	3
0.0394374	422087	2303.82	698.972	536.443	536443	500.496	22451.9	20955.1	251461	0.104279	0.0394374	17525.8	179481	3
0.0536823	302651	3389.56	617.017	530.928	530928	466.161	18713.8	17466.2	209595	0.0967365	0.0536823	18092.6	185285	3
0.0538773	37404.1	12969.1	260.798	530.813	530813	325.149	6831.61	6376.17	76514.1	0.096611	0.0538773	18100.6	185367	3
0.0644881	49293.2	11702.5	307.043	521.858	521858	334.904	7494.08	6994.48	83933.8	0.0890641	0.0644881	18536.8	189835	3
0.049806	5521.42	18896.5	56.9618	532.948	532948	292.91	4828.18	4506.3	54075.6	0.0991135	0.049806	17934	183662	3
0.0115683	4414.01	20420.4	48.9472	539.184	539184	287.127	4494.74	4195.09	50341.1	0.109847	0.0115683	16751.1	171548	3
0.129786	84653.9	9220.7	407.048	93.6344	93634.4	182.806	4700.11	4386.77	52641.2	0.0420719	0.129786	20641.6	211389	3
0.0639155	6351.5	18123.6	62.9282	522.508	522508	296.065	5016.91	4682.45	56189.4	0.0895024	0.0639155	18513.4	189595	3
0.16341	94543.6	8744.88	429.852	60.3944	60394.4	96.3551	2551.17	2381.09	28573.1	0.0294581	0.16341	21268.4	217809	3
0.21778	146141	6679.22	507.367	60.0009	60000.9	103.07	3138.31	2929.09	35149.1	0.0197387	0.21778	21882.7	224100	3
0.025806	4662.29	20015.2	50.764	538.522	538522	288.604	4578.69	4273.44	51281.3	0.108327	0.025806	17065.6	174768	3
0.016407	4477.23	20313.1	49.4117	539.065	539065	287.514	4516.66	4215.55	50586.6	0.109565	0.016407	16834.3	172399	3
0.213325	124443	7431.05	479.105	60.0013	60001.3	100.008	2886.82	2694.37	32332.4	0.0202455	0.213325	21845.1	223715	3
0.0960004	222308	4663.78	566.246	406.611	406611	430.35	15376.1	14351	172212	0.063527	0.0960004	19711.6	201866	3
0.136815	83949.8	9300.64	407.391	74.1436	74143.6	130.015	3326.66	3104.89	37258.6	0.0388017	0.136815	20794	212951	3
0.0432564	5228.09	19235.4	54.8545	535.416	535416	291.57	4749.74	4433.09	53197.1	0.102587	0.0432564	17672.3	180982	3
0.14566	86359.8	9180.54	413.328	64.3917	64391.7	104.831	2701.9	2521.77	30261.2	0.0352027	0.14566	20968.7	214740	3
0.168287	96981.5	8621.57	434.43	60.2065	60206.5	96.298	2569.54	2398.24	28778.8	0.0281697	0.168287	21340.4	218546	3
0.0751547	254848	4077.39	587.522	504.203	504203	447.184	16829.4	15707.4	188489	0.0804985	0.0751547	18962.5	194194	3
0.0901092	70720	9957.17	369.272	447.276	447276	349.872	8611.85	8037.72	96452.7	0.0681707	0.0901092	19513.1	199833	3
0.0449058	5297.42	19151.7	55.353	534.888	534888	291.899	4768.88	4450.95	53411.5	0.10178	0.0449058	17737.2	181646	3
0.0603425	45262.2	12105.6	292.622	526.078	526078	331.66	7270.4	6785.7	81428.5	0.0921661	0.0603425	18366.9	188095	3
0.0771683	60293.6	10730.7	341.514	499.296	499296	343.218	8088.02	7548.82	90585.8	0.0788299	0.0771683	19040.2	194990	3
0.197566	165362	6107.54	528.431	60.0061	60006.1	105.664	3357.69	3133.84	37606.1	0.0223643	0.197566	21696.6	222194	3
0.0794691	247338	4203.33	582.776	492.856	492856	443.811	16513.3	15412.4	184949	0.0769176	0.0794691	19127.7	195886	3
0.0541612	24918.1	14499.6	196.091	530.643	530643	314.931	6168.46	5757.23	69086.8	0.0964274	0.0541612	18112.3	185487	3
0.144756	86018.1	9198.96	412.571	64.9611	64961.1	106.211	2734.38	2552.09	30625.1	0.0355457	0.144756	20951.7	214565	3
0.203019	116266	7752.38	466.973	60.0035	60003.5	98.8055	2790.33	2604.31	31251.7	0.0215682	0.203019	21750.9	222750	3
0.147862	87245.7	9132.48	415.247	63.259	63259	102.149	2640.47	2464.44	29573.3	0.0343892	0.147862	21009.4	215156	3
0.0835961	65531	10326.3	355.954	478.65	478650	346.781	8357.91	7800.72	93608.6	0.0734923	0.0835961	19281.1	197457	3
0.0577402	42468.4	12400.9	281.922	528.217	528217	329.368	7114.4	6640.1	79681.2	0.0940188	0.0577402	18259.7	186997	3
0.113434	202517	5084.81	552.588	221.08	221080	394.206	13591.1	12685	152221	0.0512507	0.113434	20234.6	207222	3
0.123717	87219.2	9024.98	409.945	125.768	125768	254.228	6615.05	6174.05	74088.6	0.0452133	0.123717	20499.4	209934	3
0.115888	88062.1	8928.98	409.256	194.234	194234	325.446	8518.48	7950.58	95407	0.0497267	0.115888	20300.7	207898	3
0.0776794	250394	4151.43	584.717	497.946	497946	445.202	16642.8	15533.2	186399	0.0784054	0.0776794	19059.7	195190	3
0.0715458	261532	3969.7	591.692	511.558	511558	450.069	17105.5	15965.1	191582	0.0834622	0.0715458	18820.9	192744	3
0.101895	79820.2	9376.16	390.707	352.414	352414	352.456	8977.35	8378.86	100546	0.0591068	0.101895	19899.2	203787	3
0.0558591	40212.9	12648.8	272.809	529.559	529559	327.496	6988.29	6522.41	78268.9	0.095306	0.0558591	18182.2	186203	3
0.146674	86759.1	9158.91	414.2	63.8288	63828.8	103.487	2670.76	2492.71	29912.5	0.0348242	0.146674	20987.6	214933	3
0.041014	5138.47	19347.1	54.2096	536.05	536050	291.135	4724.43	4409.47	52913.6	0.103611	0.041014	17585.6	180093	3
0.0576294	42342.3	12414.5	281.424	528.3	528300	329.263	7107.35	6633.53	79602.3	0.0940958	0.0576294	18255.1	186950	3
0.115972	88083	8928.19	409.315	193.346	193346	324.975	8506.56	7939.46	95273.5	0.0496751	0.115972	20302.9	207921	3
0.194308	675775	1403.49	928.926	60.0087	60008.7	139.665	6937.63	6475.13	77701.5	0.0228759	0.194308	21662.6	221845	3
0.151655	88903.3	9042.52	418.72	61.944	61944	99.1838	2578	2406.13	28873.6	0.0330592	0.151655	21077.1	215849	3
0.148627	87568.4	9114.94	415.934	62.9372	62937.2	101.405	2624.06	2449.12	29389.4	0.0341139	0.148627	21023.3	215299	3
0.0881775	69191.3	10062.9	365.441	457.911	457911	349.023	8538.87	7969.62	95635.4	0.0697327	0.0881775	19445.6	199142	3
0.0881814	69194.4	10062.6	365.449	457.891	457891	349.025	8539.02	7969.76	95637.1	0.0697295	0.0881814	19445.7	199143	3
0.130468	84447.4	9237.65	406.849	91.0326	91032.6	175.934	4518.79	4217.53	50610.4	0.0417374	0.130468	20656.9	211547	3
0.0889772	69825.2	10018.7	367.039	453.656	453656	349.383	8569.35	7998.06	95976.8	0.069084	0.0889772	19473.7	199429	3
0.114425	201855	5101.08	552.225	210.021	210021	389.001	13393.5	12500.6	150007	0.0506292	0.114425	20261.5	207497	3
0.0640866	48918	11738.9	305.747	522.316	522316	334.606	7473.36	6975.14	83701.6	0.0893718	0.0640866	18520.4	189667	3
0.0472346	5400.42	19031.5	56.0931	534.04	534040	292.373	4796.62	4476.85	53722.2	0.100562	0.0472346	17830.1	182597	3
0.187751	107135	8142.14	452.311	60.0184	60018.4	97.4508	2681.77	2502.98	30035.8	0.023995	0.187751	21590.2	221104	3
0.0907572	71230.9	9922.39	370.536	443.429	443429	350.141	8635.81	8060.09	96721	0.0676506	0.0907572	19535.4	200062	3
0.191991	109504	8037.56	456.236	60.0113	60011.3	97.7992	2709.91	2529.25	30351	0.0232572	0.191991	21637.6	221590	3
0.143148	85449.5	9229.32	411.283	66.1568	66156.8	109.16	2805.13	2618.12	31417.5	0.0361697	0.143148	20920.9	214251	3
0.12776	85416.5	9160.84	407.882	102.477	102477	205.161	5294.12	4941.18	59294.1	0.0430871	0.12776	20595.2	210915	3
0.0876726	68790.4	10091	364.424	460.493	460493	348.791	8519.45	7951.49	95417.8	0.0701435	0.0876726	19427.8	198959	3
0.0734394	7164.4	17566.6	68.824	507.911	507911	298.39	5161.36	4817.27	57807.2	0.0819126	0.0734394	18895.5	193508	3
0.0462411	5355.73	19083	55.7721	534.417	534417	292.169	4784.69	4465.71	53588.5	0.101092	0.0462411	17790.3	182190	3
0.0103328	4401.36	20442.3	48.8542	539.202	539202	287.048	4490.31	4190.96	50291.5	0.109891	0.0103328	16734.2	171375	3
