"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).n_6"
0.154052	130624	7081.17	479.643	198.422	198422	350.301	10362.1	9671.28	116055	0.0499684	0.154052	21118.3	216272	1
0.0650978	274694	3769.42	599.848	465.404	465404	454.337	17591.2	16418.4	197021	0.0709645	0.0650978	18561.6	190089	1
0.0117052	4415.32	20418.4	48.9574	533.346	533346	287.08	4494.3	4194.68	50336.2	0.0996262	0.0117052	16753.1	171568	1
0.0332392	4866.27	19713.7	52.2469	515.395	515395	289.506	4639.7	4330.38	51964.6	0.0853024	0.0332392	17302	177190	1
0.0564302	22985	14738.9	184.078	482.294	482294	312.856	6064.17	5659.89	67918.7	0.074287	0.0564302	18205.7	186444	1
0.0287449	4736.39	19903.1	51.3047	520.027	520027	288.84	4599.63	4292.99	51515.9	0.0878962	0.0287449	17154.2	175676	1
0.045768	5332.91	19111.1	55.612	499.565	499565	291.673	4771.92	4453.79	53445.5	0.0789161	0.045768	17771.4	181997	1
0.0605694	20465.3	15041.8	167.49	474.558	474558	310.946	5949.17	5552.55	66630.7	0.0726556	0.0605694	18376.2	188190	1
0.112944	88578.5	8879.79	409.266	328.466	328466	356.443	9358.31	8734.43	104813	0.0574911	0.112944	20221.2	207085	1
0.0491661	316761	3219.95	625.862	494.462	494462	470.418	19200.4	17920.4	215044	0.077369	0.0491661	17908	183396	1
0.150158	155223	6288.33	509.415	209.062	209062	367.5	11519	10751	129013	0.0505749	0.150158	21050.7	215580	1
0.0597871	20878.8	14992.8	170.282	476.066	476066	311.256	5967.57	5569.73	66836.8	0.0729575	0.0597871	18344	187861	1
0.0636344	48428.1	11787.7	304.069	468.442	468442	333.393	7427.57	6932.4	83188.8	0.0715007	0.0636344	18501.9	189478	1
0.0823976	242661	4284.98	579.832	423.697	423697	439.923	16249.4	15166.1	181993	0.065277	0.0823976	19237	197006	1
0.0868912	68069	10143.3	362.628	411.176	411176	346.982	8449.98	7886.65	94639.8	0.063972	0.0868912	19400	198675	1
0.147609	120123	7463.95	464.503	216.291	216291	353.231	10173.3	9495.04	113941	0.0509823	0.147609	21004.8	215109	1
0.038561	5045.13	19469	53.5398	509.219	509219	290.378	4692.5	4379.67	52556.1	0.0824487	0.038561	17492.9	179145	1
0.0382948	5035.53	19481.7	53.4704	509.547	509547	290.332	4689.74	4377.09	52525	0.0825862	0.0382948	17483.1	179043	1
0.00775205	4379.43	20480.5	48.693	535.6	535600	286.878	4482.04	4183.24	50198.9	0.102878	0.00775205	16704.9	171074	1
0.0686038	267419	3878.49	595.373	457.814	457814	451.254	17295.4	16142.3	193708	0.0697175	0.0686038	18703.5	191541	1
0.0354117	4935.95	19616.2	52.7512	512.967	512967	289.852	4660.59	4349.89	52198.7	0.0841104	0.0354117	17378.1	177969	1
0.0928835	72810.4	9817.58	374.435	393.512	393512	349.701	8677.62	8099.11	97189.3	0.0623263	0.0928835	19607.9	200804	1
0.134436	175644	5720.67	529.521	256.574	256574	392.971	12868.3	12010.4	144125	0.0532291	0.134436	20743.8	212437	1
0.0192606	4524.39	20235.4	49.7582	528.209	528209	287.693	4531.07	4228.99	50747.9	0.0940115	0.0192606	16895.3	173024	1
0.0914947	228771	4539.01	570.692	397.698	397698	432.826	15632.9	14590.7	175088	0.0626986	0.0914947	19560.7	200321	1
0.045611	5326.05	19119.2	55.5627	499.792	499792	291.644	4770.1	4452.09	53425.1	0.0789894	0.045611	17765.2	181933	1
0.146718	119034	7505.59	462.847	218.867	218867	353.658	10156.5	9479.37	113752	0.0511268	0.146718	20988.4	214941	1
0.0693844	53627	11299.3	321.424	456.064	456064	337.302	7708.6	7194.7	86336.4	0.0694469	0.0693844	18734.8	191862	1
0.0235011	4608.83	20099.4	50.3756	524.805	524805	288.159	4558.85	4254.92	51059.1	0.0911612	0.0235011	17001.2	174108	1
0.081741	63939.5	10446.9	351.725	425.471	425471	344.413	8244.85	7695.19	92342.3	0.0654731	0.081741	19212.7	196757	1
0.20679	691700	1347	939.355	104.223	104223	311.84	15594.8	14555.1	174661	0.0432697	0.20679	21786.6	223116	1
0.108832	85325.8	9057.3	402.566	342.302	342302	355.402	9229.28	8613.99	103368	0.0584066	0.108832	20105.9	205903	1
0.0820722	12480.5	16005.8	109.038	424.578	424578	304.599	5598.86	5225.6	62707.2	0.065374	0.0820722	19225	196882	1
0.100911	79108.9	9418.48	389.093	368.362	368362	352.871	8965.14	8367.46	100410	0.0602756	0.100911	19868.7	203475	1
0.00296015	4355.47	20522.5	48.5162	537.969	537969	286.75	4473.92	4175.66	50107.9	0.107154	0.00296015	16672.3	170740	1
0.0246121	4633.72	20060.3	50.5571	523.846	523846	288.294	4566.92	4262.46	51149.5	0.0904466	0.0246121	17031.7	174421	1
0.125539	98812	8365.61	428.974	285.86	285860	358.149	9713.99	9066.39	108797	0.0548948	0.125539	20543.1	210382	1
0.100803	79024.3	9423.61	388.904	368.71	368710	352.832	8961.4	8363.97	100368	0.0603021	0.100803	19865.3	203440	1
0.0874556	588792	1576.78	839.757	409.558	409558	523.55	25481.5	23782.7	285393	0.0638125	0.0874556	19420.1	198880	1
0.129594	181250	5577.54	534.523	272.362	272362	398.904	13211.8	12331	147972	0.0541195	0.129594	20637.2	211345	1
0.0346886	4912.25	19649	52.5798	513.789	513789	289.735	4653.53	4343.3	52119.6	0.0845029	0.0346886	17352.5	177706	1
0.0929042	72826.8	9816.49	374.475	393.449	393449	349.71	8678.39	8099.83	97197.9	0.0623208	0.0929042	19608.6	200811	1
0.139994	111792	7793.53	451.41	239.034	239034	356.293	10034.1	9365.19	112382	0.0522511	0.139994	20858.9	213615	1
0.073631	257763	4030.34	589.389	446.16	446160	447.001	16894.8	15768.5	189221	0.0680175	0.073631	18903	193585	1
0.0721019	55967.7	11092.9	328.74	449.801	449801	338.996	7833.02	7310.82	87729.8	0.0685241	0.0721019	18842.9	192969	1
0.0881539	233694	4446.7	573.98	407.542	407542	435.418	15854.2	14797.3	177567	0.0636165	0.0881539	19444.8	199133	1
0.158124	674656	1364.38	919.64	187.841	187841	475.331	23721.4	22140	265680	0.0493537	0.158124	21185.7	216962	1
0.0668739	51406.9	11502.7	314.21	461.614	461614	335.657	7589.33	7083.37	85000.5	0.0703262	0.0668739	18633.7	190827	1
0.0128708	4428.69	20395.5	49.0558	532.626	532626	287.155	4498.85	4198.93	50387.2	0.0987109	0.0128708	16770.9	171750	1
0.0557901	23477.9	14678.6	187.202	483.437	483437	313.236	6087.47	5681.64	68179.6	0.074547	0.0557901	18179.3	186174	1
0.0358273	4949.81	19597.1	52.8513	512.488	512488	289.92	4664.7	4353.72	52244.6	0.0838867	0.0358273	17393	178121	1
0.126143	99319.5	8341.69	429.901	283.836	283836	358.164	9729.38	9080.75	108969	0.0547775	0.126143	20557.5	210528	1
0.122803	96538.3	8474.5	424.762	295.066	295066	357.998	9642.27	8999.45	107993	0.0554339	0.122803	20477.1	209705	1
0.165221	678601	1357.77	923.704	170.777	170777	458.048	22877	21351.8	256222	0.0483273	0.165221	21295.6	218088	1
0.124512	97954.7	8406.33	427.396	289.307	289307	358.108	9687.47	9041.64	108500	0.0550955	0.124512	20518.6	210130	1
0.139076	110892	7830.73	449.937	241.88	241880	356.562	10016.7	9348.92	112187	0.0524094	0.139076	20840.4	213426	1
0.104325	211374	4886.5	558.516	357.249	357249	422.74	14819.4	13831.5	165978	0.0594522	0.104325	19973.4	204546	1
0.0130537	4430.9	20391.7	49.072	532.511	532511	287.168	4499.61	4199.63	50395.6	0.098569	0.0130537	16773.8	171780	1
0.138591	110422	7850.31	449.162	243.395	243395	356.696	10007.3	9340.18	112082	0.0524937	0.138591	20830.6	213325	1
0.110226	86426.3	8996.42	404.858	337.625	337625	355.778	9273.69	8655.45	103865	0.0580921	0.110226	20145.6	206310	1
0.117784	92449.4	8677.81	416.953	312.065	312065	357.388	9502.45	8868.95	106427	0.0564579	0.117784	20350.4	208408	1
0.114729	89999.8	8804.5	412.123	322.425	322425	356.829	9412.49	8784.99	105420	0.0571046	0.114729	20269.7	207581	1
0.0534932	25751.9	14396.9	201.111	487.425	487425	315.02	6198.17	5784.96	69419.5	0.075498	0.0534932	18084.8	185206	1
0.111114	87127.8	8958.05	406.306	334.64	334640	356.005	9301.61	8681.5	104178	0.0578941	0.111114	20170.5	206566	1
0.123922	645282	1427.08	891.5	291.293	291293	517.602	25639.1	23929.8	287158	0.0552118	0.123922	20504.4	209985	1
0.126952	184292	5501.94	537.157	281.135	281135	401.885	13391.3	12498.6	149983	0.0546216	0.126952	20576.4	210722	1
0.12524	186263	5453.7	538.836	286.863	286863	403.732	13505.2	12604.9	151259	0.0549531	0.12524	20536	210309	1
0.0751876	14813.3	15697.5	126.818	442.368	442368	306.659	5708.15	5327.61	63931.3	0.0675109	0.0751876	18963.7	194207	1
0.135499	174400	5753.15	528.383	253.165	253165	391.575	12789.8	11937.2	143246	0.0530384	0.135499	20766.4	212668	1
0.107926	206833	4983.01	555.166	345.325	345325	419.789	14596.8	13623.7	163484	0.058613	0.107926	20079.8	205636	1
0.12282	96552.2	8473.83	424.788	295.01	295010	357.999	9642.72	8999.87	107998	0.0554306	0.12282	20477.5	209710	1
0.115236	90404.4	8783.31	412.929	320.707	320707	356.931	9427.65	8799.14	105590	0.0569961	0.115236	20283.3	207721	1
0.0885457	233107	4457.59	573.59	406.405	406405	435.114	15828	14772.8	177273	0.0635072	0.0885457	19458.5	199274	1
0.102592	80426.1	9339.4	392.026	362.915	362915	353.461	9022.86	8421.34	101056	0.0598666	0.102592	19920.7	204007	1
0.00390078	4358.48	20517.2	48.5384	537.534	537534	286.764	4474.92	4176.59	50119.1	0.106283	0.00390078	16676.4	170782	1
0.125677	185760	5465.97	538.409	285.398	285398	403.267	13476.3	12577.9	150935	0.054868	0.125677	20546.4	210415	1
0.127937	100838	8270.92	432.652	277.853	277853	358.165	9774.05	9122.45	109469	0.054433	0.127937	20599.3	210957	1
0.0383852	5038.78	19477.4	53.4939	509.436	509436	290.348	4690.68	4377.96	52535.6	0.0825394	0.0383852	17486.4	179078	1
0.134408	175677	5719.82	529.551	256.665	256665	393.008	12870.4	12012.4	144148	0.0532341	0.134408	20743.2	212431	1
0.0157285	4466.8	20330.9	49.3358	530.752	530752	287.371	4511.77	4210.98	50531.8	0.096545	0.0157285	16821	172263	1
0.162671	677258	1359.93	922.303	176.705	176705	464.656	23201	21654.3	259852	0.0486898	0.162671	21257.2	217694	1
0.138131	109980	7868.78	448.432	244.834	244834	356.816	9998.38	9331.82	111982	0.0525738	0.138131	20821.2	213229	1
0.186674	687001	1348.02	933.178	129.838	129838	387.294	19365.8	18074.7	216896	0.045534	0.186674	21577.7	220977	1
0.0988878	77524.1	9515.57	385.507	374.84	374840	352.126	8894.53	8301.56	99618.8	0.0607768	0.0988878	19804.9	202821	1
0.06036	45217.8	12111.1	292.481	474.963	474963	330.888	7251.44	6768.01	81216.1	0.0727361	0.06036	18367.6	188102	1
0.0904216	70868.7	9948.16	369.686	400.896	400896	348.619	8585.47	8013.11	96157.3	0.0629899	0.0904216	19523.9	199943	1
0.0317439	4820.93	19778.6	51.9184	516.993	516993	289.277	4625.88	4317.49	51809.8	0.0861458	0.0317439	17251.3	176670	1
0.0589769	21332.1	14938.8	173.312	477.605	477605	311.597	5987.95	5588.75	67065.1	0.0732732	0.0589769	18310.7	187519	1
0.0900641	70586	9967.48	368.985	401.954	401954	348.458	8571.93	8000.47	96005.7	0.0630877	0.0900641	19511.5	199817	1
0.11525	90415.5	8782.73	412.951	320.661	320661	356.933	9428.06	8799.52	105594	0.0569931	0.11525	20283.7	207724	1
0.0661367	50741.8	11565.1	311.994	463.201	463201	335.157	7553.38	7049.82	84597.8	0.0705895	0.0661367	18603.8	190521	1
0.0524768	34613.8	13299.8	248.074	489.134	489134	322.262	6665.55	6221.18	74654.2	0.0759279	0.0524768	18043.1	184779	1
0.0734497	258097	4024.95	589.597	446.596	446596	447.151	16908.8	15781.5	189378	0.0680771	0.0734497	18895.9	193513	1
0.0224675	4586.71	20134.6	50.214	525.671	525671	288.038	4551.63	4248.19	50978.2	0.0918378	0.0224675	16973.8	173828	1
0.0717789	55692.3	11116.8	327.894	450.559	450559	338.799	7818.46	7297.23	87566.7	0.0686322	0.0717789	18830.1	192838	1
0.148496	121252	7421.18	466.204	213.754	213754	352.794	10190.7	9511.29	114135	0.0508397	0.148496	21020.9	215274	1
0.0290548	4744.73	19890.6	51.3653	519.724	519724	288.884	4602.25	4295.43	51545.2	0.0877116	0.0290548	17164	175776	1
0.0687731	53092.1	11347.6	319.711	457.436	457436	336.909	7679.98	7167.98	86015.7	0.0696586	0.0687731	18710.3	191611	1
0.157228	674110	1365.36	919.089	190.121	190121	477.269	23815.4	22227.7	266732	0.0494873	0.157228	21171.1	216813	1
0.0215311	4567.53	20165.3	50.0738	526.435	526435	287.932	4545.33	4242.31	50907.8	0.0924606	0.0215311	16949.8	173583	1
0.0787167	61480.1	10637.3	344.925	433.453	433453	342.803	8119.9	7578.58	90942.9	0.0663949	0.0787167	19099.2	195594	1
0.0133427	4434.46	20385.7	49.0982	532.328	532328	287.188	4500.82	4200.76	50409.1	0.0983457	0.0133427	16778.5	171828	1
0.12957	181278	5576.82	534.548	272.444	272444	398.933	13213.5	12332.6	147991	0.0541241	0.12957	20636.7	211339	1
0.0622959	47146	11914.8	299.528	471.154	471154	332.4	7357.43	6866.93	82403.2	0.0719997	0.0622959	18447.1	188916	1
0.0201266	4540.28	20209.4	49.8745	527.545	527545	287.782	4536.34	4233.92	50807	0.093413	0.0201266	16915.5	173231	1
0.103258	212744	4857.87	559.512	360.745	360745	423.599	14885.7	13893.3	166719	0.0597066	0.103258	19941	204216	1
0.0519427	33011.6	13493.9	240.355	490.018	490018	320.937	6578.22	6139.67	73676.1	0.0761562	0.0519427	18021.2	184554	1
0.122068	95933.5	8503.96	423.626	297.549	297549	357.934	9622.45	8980.95	107771	0.055581	0.122068	20459	209520	1
0.0409354	434740	2225.63	708.739	506.208	506208	502.671	22741.3	21225.2	254703	0.0812449	0.0409354	17582.6	180063	1
0.103127	80845	9314.55	392.949	361.173	361173	353.643	9041.03	8438.29	101260	0.059738	0.103127	19937	204175	1
0.169213	680540	1354.88	925.767	161.965	161965	446.831	22324.4	20836.1	250034	0.0477739	0.169213	21353.6	218681	1
0.0528643	35484.7	13195.7	252.143	488.487	488487	322.982	6713.31	6265.76	75189.1	0.0757633	0.0528643	18059	184941	1
0.0488969	5475.4	18948.7	56.6359	494.88	494880	292.268	4808.81	4488.22	53858.6	0.077489	0.0488969	17897.1	183284	1
0.115477	90597.1	8773.25	413.312	319.891	319891	356.978	9434.83	8805.84	105670	0.0569446	0.115477	20289.7	207786	1
0.134896	175107	5734.66	529.031	255.097	255097	392.372	12834.5	11978.9	143747	0.0531464	0.134896	20753.6	212537	1
0.0158301	4468.29	20328.4	49.3468	530.682	530682	287.379	4512.27	4211.45	50537.5	0.09647	0.0158301	16823	172283	1
0.00946374	4393.18	20456.6	48.7944	534.658	534658	286.955	4486.74	4187.63	50251.5	0.101441	0.00946374	16723.4	171264	1
0.00991771	4397.29	20449.5	48.8246	534.4	534400	286.978	4488.15	4188.94	50267.2	0.101067	0.00991771	16729	171321	1
0.123511	97123	8446.22	425.854	292.679	292679	358.05	9661.14	9017.06	108205	0.0552932	0.123511	20494.4	209882	1
0.181961	685542	1349.08	931.409	137.516	137516	404.676	20232.3	18883.5	226602	0.0461112	0.181961	21521.6	220402	1
0.0953425	74743.8	9691.22	379.052	385.973	385973	350.731	8767.79	8183.27	98199.2	0.0616802	0.0953425	19690	201645	1
0.0661134	6507.04	18006.4	64.0597	463.251	463251	295.774	5033.48	4697.91	56374.9	0.0705978	0.0661134	18602.9	190512	1
0.0816822	12627	15984.1	110.163	425.629	425629	304.739	5606.38	5232.62	62791.5	0.0654907	0.0816822	19210.5	196734	1
0.021695	4570.83	20160	50.0979	526.303	526303	287.951	4546.42	4243.32	50919.9	0.0923509	0.021695	16954	173625	1
0.105521	209852	4918.57	557.402	353.309	353309	421.769	14745.4	13762.4	165148	0.0591702	0.105521	20009.2	204913	1
0.043859	5251.35	19208.3	55.0254	502.273	502273	291.319	4750.09	4433.41	53201	0.0798174	0.043859	17695.9	181223	1
0.026991	4690.87	19971.9	50.9735	521.698	521698	288.6	4585.24	4279.56	51354.7	0.0889583	0.026991	17100.5	175126	1
0.0390597	5063.32	19445.1	53.671	508.6	508600	290.464	4697.72	4384.54	52614.5	0.0821925	0.0390597	17511.6	179335	1
0.126669	99762	8320.94	430.707	282.081	282081	358.171	9742.61	9093.1	109117	0.0546761	0.126669	20569.8	210655	1
0.153352	129011	7137.93	477.416	200.299	200299	350.494	10326.3	9637.87	115654	0.0500761	0.153352	21106.4	216149	1
0.121448	95425.2	8528.87	422.667	299.645	299645	357.874	9605.55	8965.18	107582	0.0557058	0.121448	20443.6	209363	1
0.0883392	590577	1571.54	841.369	407.005	407005	523.627	25500.8	23800.7	285609	0.0635647	0.0883392	19451.3	199200	1
0.000265423	4351.44	20529.6	48.4863	539.138	539138	286.735	4472.66	4174.48	50093.8	0.109738	0.000265423	16666.7	170683	1
0.114988	90206.7	8793.65	412.536	321.546	321546	356.881	9420.25	8792.24	105507	0.057049	0.114988	20276.7	207653	1
0.0728419	56596	11038.9	330.656	448.049	448049	339.443	7866.17	7341.76	88101.1	0.0682778	0.0728419	18872.1	193268	1
0.0558121	40084.9	12664	272.298	483.398	483398	326.764	6967.49	6502.99	78035.9	0.0745381	0.0558121	18180.2	186183	1
0.140894	112691	7756.7	452.869	236.262	236262	356.007	10050.9	9380.88	112571	0.0520969	0.140894	20876.9	213799	1
0.164333	678143	1358.5	923.224	172.816	172816	460.4	22992.5	21459.6	257516	0.0484528	0.164333	21282.4	217952	1
0.0662178	272316	3804.58	598.387	463.028	463028	453.34	17495.1	16328.7	195945	0.0705604	0.0662178	18607.1	190555	1
0.123103	188731	5394.14	540.907	294.054	294054	405.955	13645.1	12735.5	152826	0.0553742	0.123103	20484.5	209781	1
0.0913988	71640.3	9895.81	371.587	397.985	397985	349.054	8622.28	8047.46	96569.5	0.0627245	0.0913988	19557.5	200287	1
0.0927507	226968	4573.47	569.472	393.914	393914	431.852	15551	14514.2	174171	0.0623617	0.0927507	19603.4	200758	1
0.0205229	4547.78	20197.2	49.9294	527.236	527236	287.823	4538.82	4236.23	50834.8	0.0931421	0.0205229	16925	173328	1
0.000660453	4351.6	20529.3	48.4875	538.974	538974	286.735	4472.69	4174.51	50094.2	0.10935	0.000660453	16666.9	170686	1
0.0101513	4399.47	20445.7	48.8407	534.266	534266	286.99	4488.89	4189.63	50275.6	0.100876	0.0101513	16731.9	171351	1
0.123886	97433.8	8431.27	426.431	291.416	291416	358.074	9671.05	9026.31	108316	0.055219	0.123886	20503.5	209976	1
0.000753894	4351.66	20529.2	48.488	538.934	538934	286.735	4472.71	4174.53	50094.3	0.109259	0.000753894	16667	170686	1
0.0178548	4500.08	20275.4	49.58	529.252	529252	287.558	4522.95	4221.42	50657.1	0.0950017	0.0178548	16864.2	172705	1
0.0638079	18943.4	15219.8	156.98	468.086	468086	309.813	5882.9	5490.71	65888.5	0.0714366	0.0638079	18509	189550	1
0.00989166	4397.05	20449.9	48.8228	534.415	534415	286.976	4488.06	4188.86	50266.3	0.101089	0.00989166	16728.6	171317	1
0.0713298	55308.3	11150.3	326.708	451.607	451607	338.523	7798.12	7278.24	87338.9	0.0687833	0.0713298	18812.3	192656	1
0.124451	187173	5431.64	539.604	289.513	289513	404.563	13557.1	12653.3	151840	0.0551076	0.124451	20517.1	210115	1
0.0923507	72390.8	9845.48	373.419	395.124	395124	349.471	8657.84	8080.65	96967.8	0.0624685	0.0923507	19589.9	200619	1
0.142677	165710	5987.34	520.142	230.837	230837	381.086	12222.1	11407.3	136888	0.051795	0.142677	20911.8	214157	1
0.0646541	18584.5	15261.2	154.451	466.333	466333	309.546	5867.57	5476.4	65716.8	0.071126	0.0646541	18543.6	189904	1
0.221367	694326	1347.06	942.934	91.553	91553	264.835	13244	12361	148332	0.0418059	0.221367	21911.7	224396	1
0.155235	672858	1367.64	917.831	195.29	195290	481.386	24014.3	22413.3	268960	0.0497878	0.155235	21138.2	216475	1
0.0599038	44747.6	12159.9	290.721	475.842	475842	330.516	7225.52	6743.81	80925.8	0.0729122	0.0599038	18348.8	187910	1
0.126007	99205.1	8347.06	429.693	284.291	284291	358.161	9725.93	9077.54	108930	0.0548039	0.126007	20554.2	210495	1
0.0681416	52535.9	11398.3	317.913	458.84	458840	336.498	7650.13	7140.12	85681.5	0.069879	0.0681416	18684.9	191351	1
0.154538	146069	6568.56	499.194	197.131	197131	357.061	10960.5	10229.8	122758	0.0498941	0.154538	21126.5	216356	1
0.150358	154895	6298.08	509.063	208.504	208504	367.084	11497.5	10731	128772	0.0505434	0.150358	21054.3	215616	1
0.103508	212422	4864.59	559.278	359.926	359926	423.398	14870.1	13878.8	166545	0.0596467	0.103508	19948.7	204293	1
0.0640868	48853.7	11746.1	305.553	467.511	467511	333.72	7450.79	6954.07	83448.9	0.0713339	0.0640868	18520.4	189667	1
0.137077	658785	1396.35	904.187	248.151	248151	507.898	25250.3	23567	282804	0.0527586	0.137077	20799.5	213007	1
0.103879	81434.3	9279.83	394.241	358.714	358714	353.894	9066.43	8462	101544	0.0595583	0.103879	19959.9	204408	1
0.0962146	75428.3	9647.32	380.661	383.262	383262	351.085	8799.32	8212.7	98552.4	0.0614549	0.0962146	19718.6	201938	1
0.0618399	524276	1794.48	782.64	472.063	472063	517.545	24565.3	22927.6	275131	0.0721716	0.0618399	18428.4	188725	1
0.0620033	46860.6	11943.5	298.502	471.738	471738	332.178	7341.78	6852.33	82227.9	0.0721099	0.0620033	18435.1	188794	1
0.119744	94035.6	8597.76	420.019	305.416	305416	357.674	9558.28	8921.06	107053	0.0560524	0.119744	20400.8	208924	1
0.0119597	4418.13	20413.6	48.9781	533.191	533191	287.095	4495.26	4195.58	50346.9	0.0994246	0.0119597	16756.8	171606	1
0.0744067	57913.7	10927.3	334.613	444.281	444281	340.37	7935.32	7406.3	88875.6	0.0677639	0.0744067	18933.4	193896	1
0.127993	183093	5531.56	536.126	277.666	277666	400.73	13321.2	12433.1	149197	0.0544223	0.127993	20600.6	210970	1
0.00976811	4395.91	20451.9	48.8145	534.486	534486	286.97	4487.68	4188.5	50262	0.10119	0.00976811	16727.1	171302	1
0.124213	97705.2	8418.26	426.935	290.315	290315	358.093	9679.64	9034.33	108412	0.0551545	0.124213	20511.4	210056	1
0.0856093	67046.8	10216.6	359.986	414.814	414814	346.362	8399.78	7839.79	94077.5	0.0643379	0.0856093	19354.1	198205	1
0.0870027	68157.7	10137	362.856	410.857	410857	347.035	8454.32	7890.7	94688.4	0.0639404	0.0870027	19404	198716	1
0.194375	689040	1347.15	935.772	118.741	118741	358.011	17903.4	16709.8	200518	0.0446306	0.194375	21663.3	221853	1
